시군구코드,업종코드,년도,업소일련번호,업종명,허가신고일,업소명,소재지도로명,소재지지번,영업장면적(㎡),영업자시작일,법인명,법인번호,소재지시작일,행정동명,폐업일자,폐업구분,폐업사유,업태명,지상_부터,지상_까지,지하_부터,지하_까지,총층수,교육수료일자,모범음식점여부,급수시설,업소위치,종업원남,종업원여,급식소종류,평균급식인원수,최대급식인원수,1일급식인원수,일인당평균급식비,운영형태,영업장조리장면적(㎡),영업장객실면적(㎡),영업장무도장면적(㎡),영업장기타면적(㎡),업소내화장실면적(㎡),타업소공동화장실면적(㎡),영업장탈의실면적(㎡),영업장객석면적(㎡),작업장면적(㎡),검사실면적(㎡),진열(판매)대면적(㎡),창고(보관소)면적(㎡),허가(신고)번호,조건부허가시작일,조건부허가종료일,내외국인구분,국적
3120000,104,2025,222,휴게음식점,20251017,낭만한도초과,"서울특별시 서대문구 연희로11다길 9, 2층 (연희동)",서울특별시 서대문구 연희동  128번지 30호  ,,20251017,,,20251017,연희동,,,,커피숍,,,,,,,비대상,,지상,,,,,,,,,12.2,,,,7.2,,,22.6,,,,,3120000-104-2025-00222,,,내국인,대한민국
3050000,121,2025,18,제과점영업,20251017,특별한 호두와플&다과 청량리점,"서울특별시 동대문구 전농로23길 38, 1층 (전농동)",서울특별시 동대문구 전농동  206번지 155호  ,,20251017,,,20251017,전농제1동,,,,제과점영업,1.0,1.0,,,,,비대상,,,,,,,,,,,,,,27.6,,,,,,,,,3050000-121-2025-00018,,,내국인,대한민국
3140000,104,2025,223,휴게음식점,20251017,텐퍼센트 양천신정중앙점,"서울특별시 양천구 은행정로 16, 1층 103호 (신정동)",서울특별시 양천구 신정동  1019번지 2호  ,,20251017,,,20251017,신정1동,,,,커피숍,,,,,,,비대상,,지상,,,,,,,,,,,,26.0,,,,,,,,,3140000-104-2025-00223,,,내국인,대한민국
3220000,104,2025,729,휴게음식점,20251017,더커피 도산점,"서울특별시 강남구 언주로168길 24, 2층 (신사동)",서울특별시 강남구 신사동  645번지 18호  ,,20251017,주식회사 더커피코리아,1101110918646.0,20251017,압구정동,,,,커피숍,2.0,2.0,,,,,비대상,,지상,,,,,,,,,,,,46.06,,,,,,,,,3220000-104-2025-00729,,,내국인,대한민국
3070000,104,2025,215,휴게음식점,20251017,바나프레소 고려대이공대점,"서울특별시 성북구 고려대로24길 61, 1층 (안암동5가)",서울특별시 성북구 안암동5가  104번지 116호  ,,20251017,,,20251017,안암동,,,,커피숍,,,,,,,비대상,,,,,,,,,,,25.99,,,,,,,,,,,,3070000-104-2025-00215,,,내국인,대한민국
3240000,104,2025,237,휴게음식점,20251017,바나타이거 성내동점,"서울특별시 강동구 강동대로 245, 1층 4호 (성내동)",서울특별시 강동구 성내동  449번지 15호  ,28.12,20251017,,,20251017,성내제3동,,,,커피숍,1.0,1.0,,,,,비대상,,지상,,,,,,,,,0.0,0.0,0.0,28.12,0.0,0.0,0.0,0.0,,,,,3240000-104-2025-00237,,,내국인,대한민국
3220000,104,2025,731,휴게음식점,20251017,오진커피랩,"서울특별시 강남구 봉은사로112길 23, 삼성빌딩 지상1층 (삼성동)",서울특별시 강남구 삼성동  164번지 4호  삼성빌딩,,20251017,(주)오진양행,1101110855431.0,20251017,삼성1동,,,,커피숍,1.0,1.0,,,,,비대상,,지상,,,,,,,,,,,,94.4,,,,,,,,,3220000-104-2025-00731,,,내국인,대한민국
3020000,104,2025,191,휴게음식점,20251017,빙동댕 용산점(BINGDONGDANG),"서울특별시 용산구 한강대로 123-1, 1, 2층 (한강로2가)",서울특별시 용산구 한강로2가  278번지  재현의원,,20251017,,,20251017,한강로동,,,,커피숍,1.0,2.0,,,,,비대상,상수도전용,지상,,,,,,,,,23.0,,,,4.48,,,107.0,,,,,3020000-104-2025-00191,,,내국인,대한민국
3160000,121,2025,13,제과점영업,20251016,뚜레쥬르 온수역북부점,"서울특별시 구로구 부일로15길 33, 1층 (궁동)",서울특별시 구로구 궁동  209번지 22호  ,,20251016,,,20251016,수궁동,,,,제과점영업,,,,,,,비대상,,,,,,,,,,,,,,66.92,,,,,,,,,3160000-121-2025-00013,,,내국인,대한민국
3020000,121,2025,26,제과점영업,20251016,르프레임(le frame),"서울특별시 용산구 한강대로21가길 47, 1층 (한강로3가)",서울특별시 용산구 한강로3가  40번지 200호  ,,20251016,,,20251016,한강로동,,,,제과점영업,1.0,1.0,,,,,비대상,상수도전용,지상,,,,,,,,,5.0,,,,,6.24,,5.0,,,,,3020000-121-2025-00026,,,내국인,대한민국
3110000,104,2025,99,휴게음식점,20251016,앤드커피서울,"서울특별시 은평구 응암로32길 7, 1층 (응암동)",서울특별시 은평구 응암동  105번지 21호  ,,20251016,,,20251016,응암제1동,,,,커피숍,1.0,1.0,,,4.0,,비대상,상수도전용,지상,,,,,,,,,16.24,,,,,5.0,,30.0,,,,,3110000-104-2025-00099,,,내국인,대한민국
3040000,104,2025,171,휴게음식점,20251016,바나프레소 군자역점,"서울특별시 광진구 천호대로 538, 스테이 더 디자이너스 군자 1층 102호 (군자동)",서울특별시 광진구 군자동  473번지 21호  스테이 더 디자이너스 군자,,20251016,,,20251016,군자동,,,,커피숍,1.0,1.0,,,,,비대상,,지상,,,,,,,,,6.6,,,,,,,25.56,,,,,3040000-104-2025-00171,,,내국인,대한민국
3150000,104,2025,270,휴게음식점,20251016,더 코너커피,"서울특별시 강서구 강서로 254, 상가동 1층 103호 (화곡동, 우장산아이파크이편한세상)",서울특별시 강서구 화곡동  1159번지 1호  우장산아이파크이편한세상,,20251016,,,20251016,우장산동,,,,커피숍,1.0,1.0,,,6.0,,비대상,상수도전용,지상,,,,,,,,,20.0,,,,,,,13.72,,,,,3150000-104-2025-00270,,,내국인,대한민국
3090000,104,2025,88,휴게음식점,20251015,메가엠지씨커피 도봉중사거리점,"서울특별시 도봉구 마들로 684, 1층 103,104호 (도봉동)",서울특별시 도봉구 도봉동  635번지  ,,20251015,,,20251015,도봉제2동,,,,커피숍,1.0,1.0,,,,,비대상,상수도전용,지상,,,,,,,,,,,,68.1,,,,,,,,,3090000-104-2025-00088,,,내국인,대한민국
3100000,104,2025,192,휴게음식점,20251015,노원정원지원센터(카페포레스트),    ,서울특별시 노원구 중계동  368번지 2호  불암산 힐링타운 힐링쉼터,,20251015,,,20251015,중계4동,,,,커피숍,,,,,,,비대상,,,,,,,,,,,,,,,,,,,,,,,3100000-104-2025-00192,20251016.0,20251114.0,내국인,대한민국
3190000,121,2025,21,제과점영업,20251015,브레드 온 오븐,"서울특별시 동작구 장승배기로 70, 동작구청 특별임대상가 1층 2호 (상도동)",서울특별시 동작구 상도동  176번지 3호  동작구청 특별임대상가,,20251015,,,20251015,상도제2동,,,,제과점영업,,,,,,,비대상,,지상,,,,,,,,,,,,27.49,,,,,,,,,3190000-121-2025-00021,,,내국인,대한민국
3060000,104,2025,111,휴게음식점,20251015,더하나,"서울특별시 중랑구 면목로96길 66, 1층 (상봉동)",서울특별시 중랑구 상봉동  89번지  ,,20251015,주식회사 세일즈코어,1101116189800.0,20251015,상봉제2동,,,,커피숍,1.0,1.0,,,,,비대상,,지상,,,,,,,,,,,,150.0,,,,,,,,,3060000-104-2025-00111,,,내국인,대한민국
3100000,121,2025,21,제과점영업,20251015,THE 빵,"서울특별시 노원구 동일로 1383, 상가동 102호 (상계동, 상계주공아파트 301동)",서울특별시 노원구 상계동  730번지 2호  상계주공아파트 301동,,20251015,,,20251015,상계6.7동,,,,제과점영업,,,,,,,비대상,,지상,,,,,,,,,25.0,,,,,,,8.57,,,,,3100000-121-2025-00021,,,내국인,대한민국
3190000,104,2025,108,휴게음식점,20251015,백억커피 동작구청점,"서울특별시 동작구 상도로30길 14, 1층 (상도동)",서울특별시 동작구 상도동  169번지 145호  ,,20251015,,,20251015,상도제2동,,,,커피숍,,,,,,,비대상,,지상,,,,,,,,,,,,25.4,,,,,,,,,3190000-104-2025-00108,,,내국인,대한민국
3020000,104,2025,187,휴게음식점,20251015,(주)쏠리드 우영미 이태원점 카페,"서울특별시 용산구 이태원로27길 34-1, 2층 (이태원동)",서울특별시 용산구 이태원동  104번지 4호  ,,20251015,주식회사 쏠리드,1101111352452.0,20251015,이태원제1동,,,,커피숍,2.0,2.0,,,,,비대상,상수도전용,지상,,,,,,,,,12.52,,,,,5.0,,70.0,,,,,3020000-104-2025-00187,,,내국인,대한민국
3240000,121,2025,39,제과점영업,20251015,"다시, 온 카페 강동숨터점","서울특별시 강동구 양재대로 1342, 강동숨:터동 3층 일부호 (둔촌동)",서울특별시 강동구 둔촌동  170번지 1호  ,,20251015,사단법인 동행연우회,1103210039460.0,20251015,둔촌제1동,,,,제과점영업,3.0,3.0,,,,,비대상,,지상2층이상,,,,,,,,,,,,13.0,,,,,,,,,3240000-121-2025-00039,,,내국인,대한민국
3210000,104,2025,387,휴게음식점,20251015,로우커피스탠드,"서울특별시 서초구 서초대로78길 28, 1층 (서초동)",서울특별시 서초구 서초동  1327번지 8호  1층,,20251015,주식회사 알씨에스컴퍼니(RCS),1101118962402.0,20251015,서초제2동,,,,커피숍,1.0,1.0,,,,,비대상,,지상,,,,,,,,,,,,17.26,,,,,,,,,3210000-104-2025-00387,,,내국인,대한민국
3150000,104,2025,267,휴게음식점,20251015,픽트로스터리,"서울특별시 강서구 마곡중앙로 161-1, 마곡나루역캐슬파크 2층 226호 (마곡동)",서울특별시 강서구 마곡동  760번지 2호  마곡나루역캐슬파크,,20251015,주식회사 픽트로스터리,1101110937671.0,20251015,가양제1동,,,,커피숍,2.0,2.0,,,20.0,,비대상,상수도전용,지상,,,,,,,,,15.07,,,,,,,10.0,,,,,3150000-104-2025-00267,,,내국인,대한민국
3220000,104,2025,721,휴게음식점,20251014,크래커스,"서울특별시 강남구 삼성로95길 15, 천해빌딩 지상1층 2호 (삼성동)",서울특별시 강남구 삼성동  144번지  천해빌딩,,20251014,,,20251014,삼성1동,,,,커피숍,1.0,1.0,,,,,비대상,,지상,,,,,,,,,,,,46.2,,,,,,,,,3220000-104-2025-00721,,,내국인,대한민국
3130000,104,2025,220,휴게음식점,20251014,벌스데이 클럽 (Birthday club),"서울특별시 마포구 와우산로29길 40-18, 2층 (서교동)",서울특별시 마포구 서교동  328번지 39호  ,,20251014,,,20251014,서교동,,,,커피숍,2.0,2.0,,,,,비대상,,지상2층이상,,,,,,,,,,,,47.1,,,,,,,,,3130000-104-2025-00220,,,내국인,대한민국
3060000,104,2025,110,휴게음식점,20251014,베베스 케이크(BEBE'S CAKE),"서울특별시 중랑구 신내로7가길 23, 1층 (상봉동)",서울특별시 중랑구 상봉동  495번지 4호  ,,20251014,,,20251014,상봉제1동,,,,커피숍,1.0,1.0,,,,,비대상,,지상,,,,,,,,,12.08,,,,,,,23.0,,,,,3060000-104-2025-00110,,,내국인,대한민국
3070000,121,2025,10,제과점영업,20251014,성북 찰보리 단팥빵,"서울특별시 성북구 동소문로6길 17, 지상1층 (동소문동2가)",서울특별시 성북구 동소문동2가  169번지  ,,20251014,,,20251014,삼선동,,,,제과점영업,1.0,1.0,,,,,비대상,,지상,,,,,,,,,24.67,,,,,,,15.0,,,,,3070000-121-2025-00010,,,내국인,대한민국
3100000,104,2025,191,휴게음식점,20251014,메가엠지씨커피 상계주공6단지점,"서울특별시 노원구 동일로 1390, 상가동 1층 105호 (상계동, 상계주공아파트 602동)",서울특별시 노원구 상계동  728번지 3호  상계주공아파트 602동,,20251014,,,20251014,상계6.7동,,,,커피숍,,,,,,,비대상,,지상,,,,,,,,,20.16,,,,,,,,,,,,3100000-104-2025-00191,,,내국인,대한민국
3220000,121,2025,134,제과점영업,20251014,츄로츄로(한시적),"서울특별시 강남구 테헤란로 517, 현대백화점 지하1층 푸드코트 일부호 (삼성동)",서울특별시 강남구 삼성동  159번지 7호  현대백화점,,20251014,주식회사 츄로,1601110706121.0,20251014,삼성1동,,,,제과점영업,,,,,,,비대상,,지하,,,,,,,,,,,,,,,,,,,,,3220000-121-2025-00134,20251017.0,20251112.0,내국인,대한민국
3220000,104,2025,720,휴게음식점,20251014,라크림(La Creme),"서울특별시 강남구 학동로4길 43-12, 지상1층 (논현동)",서울특별시 강남구 논현동  162번지 8호  ,,20251014,,,20251014,논현1동,,,,커피숍,1.0,1.0,,,,,비대상,,지상,,,,,,,,,,,,62.7,,,,,,,,,3220000-104-2025-00720,,,내국인,대한민국
3020000,121,2025,24,제과점영업,20251014,헬로 시드니 베이커리(Hello Sydney Bakery),"서울특별시 용산구 한강대로38길 23, 1층 (용산동5가)",서울특별시 용산구 용산동5가  2번지 6호  ,,20251014,,,20251014,한강로동,,,,제과점영업,1.0,1.0,,,,,비대상,상수도전용,지상,,,,,,,,,15.0,,,,,12.54,,8.0,,,,,3020000-121-2025-00024,,,내국인,대한민국
3020000,104,2025,186,휴게음식점,20251014,디젤 한남 카페(Diesel Hannam cafe),"서울특별시 용산구 이태원로 244, 지상3층 (한남동)",서울특별시 용산구 한남동  683번지 141호  ,,20251014,오티비코리아 유한회사,1101140285872.0,20251014,한남동,,,,커피숍,3.0,3.0,,,,,비대상,상수도전용,지상,,,,,,,,,31.02,,,,,18.7,,,,,,,3020000-104-2025-00186,,,내국인,대한민국
3130000,121,2025,53,제과점영업,20251014,허그허그러브,"서울특별시 마포구 동교로51길 111, 2층 (연남동)",서울특별시 마포구 연남동  453번지 9호  ,,20251014,,,20251014,연남동,,,,제과점영업,2.0,2.0,,,,,비대상,,지상2층이상,,,,,,,,,,,,49.7,,,,,,,,,3130000-121-2025-00053,,,내국인,대한민국
3220000,104,2025,717,휴게음식점,20251014,메가엠지씨커피 역삼센터필드점,"서울특별시 강남구 언주로93길 20, 지상1층 (역삼동)",서울특별시 강남구 역삼동  673번지 39호  ,,20251014,,,20251014,역삼1동,,,,커피숍,,,,,,,비대상,,지상,,,,,,,,,,,,117.84,,,,,,,,,3220000-104-2025-00717,,,내국인,대한민국
3130000,121,2025,54,제과점영업,20251014,레정스,"서울특별시 마포구 동교로 248, 2층 (연남동)",서울특별시 마포구 연남동  228번지 57호  ,,20251014,,,20251014,연남동,,,,제과점영업,2.0,2.0,,,,,비대상,,지상2층이상,,,,,,,,,,,,76.44,,,,,,,,,3130000-121-2025-00054,,,내국인,대한민국
3220000,104,2025,715,휴게음식점,20251013,듀공 역삼점,"서울특별시 강남구 강남대로 328, 강남역 쉐르빌 지상1층 108호 (역삼동)",서울특별시 강남구 역삼동  832번지 3호  강남역 쉐르빌,,20251013,(주)한팀,1101116705531.0,20251013,역삼1동,,,,커피숍,1.0,1.0,,,,,비대상,,지상,,,,,,,,,,,,18.81,,,,,,,,,3220000-104-2025-00715,,,내국인,대한민국
3200000,121,2025,17,제과점영업,20251013,윈도넛,"서울특별시 관악구 관악로 168, 1층 107호 (봉천동, 대우디오슈페리움2단지)",서울특별시 관악구 봉천동  856번지 1호  대우디오슈페리움2단지,,20251013,,,20251013,낙성대동,,,,제과점영업,,,,,,,비대상,상수도전용,지상,,,,,,,,,18.89,,,,,,,,,,,,3200000-121-2025-00017,,,내국인,대한민국
3000000,104,2025,117,휴게음식점,20251013,메가엠지씨커피 대학로극장가점,"서울특별시 종로구 대학로12길 63, 석마빌딩 지하1층 (동숭동)",서울특별시 종로구 동숭동  1번지 89호  석마빌딩,,20251013,,,20251013,이화동,,,,커피숍,,,1.0,1.0,,,비대상,,지하,,,,,,,,,19.14,,,,10.0,,,66.56,,,,,3000000-104-2025-00117,,,내국인,대한민국
3130000,104,2025,217,휴게음식점,20251013,이코우,"서울특별시 마포구 백범로15길 17, 171빌딩 1층 (대흥동)",서울특별시 마포구 대흥동  171번지  171빌딩,,20251013,,,20251013,대흥동,,,,커피숍,1.0,1.0,,,,,비대상,,지상,,,,,,,,,,,,47.23,,,,,,,,,3130000-104-2025-00217,,,내국인,대한민국
3150000,104,2025,264,휴게음식점,20251013,투썸플레이스(증미역점),"서울특별시 강서구 양천로 583, 우림블루나인비즈니스센터 1층 110-A호 (염창동)",서울특별시 강서구 염창동  240번지 21호  우림블루나인비즈니스센터,,20251013,,,20251013,염창동,,,,커피숍,1.0,1.0,,,28.0,,비대상,상수도전용,지상,,,,,,,,,30.0,,,,,,,175.86,,,,,3150000-104-2025-00264,,,내국인,대한민국
3050000,104,2025,160,휴게음식점,20251013,타래퀸 장안점,"서울특별시 동대문구 장한로 165, 1층 (장안동)",서울특별시 동대문구 장안동  305번지 1호  1층,,20251015,,,20251013,장안제2동,,,,커피숍,,,,,,,비대상,,지상,,,,,,,,,,,,57.0,,,,,,,,,3050000-104-2025-00160,,,내국인,대한민국
3150000,104,2025,265,휴게음식점,20251013,우지커피 방화역점,"서울특별시 강서구 금낭화로 146, 오피앙 1층 111호 (방화동)",서울특별시 강서구 방화동  830번지  오피앙,,20251013,,,20251013,방화제3동,,,,커피숍,1.0,1.0,,,12.0,,비대상,상수도전용,지상,,,,,,,,,20.0,,,,,,,10.45,,,,,3150000-104-2025-00265,,,내국인,대한민국
3240000,104,2025,233,휴게음식점,20251013,메가엠지씨커피 둔촌한산중점,"서울특별시 강동구 풍성로 245, 1층 101호 (둔촌동)",서울특별시 강동구 둔촌동  511번지 4호  ,,20251013,,,20251013,둔촌제2동,,,,커피숍,1.0,1.0,,,,,비대상,,지상,,,,,,,,,,,,52.8,,,,,,,,,3240000-104-2025-00233,,,외국인,미국
3210000,104,2025,382,휴게음식점,20251013,어반 베이크,"서울특별시 서초구 서운로 160, 팔레스빌딩 1층 101호 (서초동)",서울특별시 서초구 서초동  1316번지 4호  팔레스빌딩 1층-101,,20251013,,,20251013,서초제4동,,,,커피숍,,,,,,,비대상,,지상,,,,,,,,,,,,57.5,,,,,,,,,3210000-104-2025-00382,,,내국인,대한민국
3230000,104,2025,373,휴게음식점,20251013,문정커피,"서울특별시 송파구 법원로9길 26, 에이치비즈니스파크 제지1층 제씨-비136호 (문정동)",서울특별시 송파구 문정동  645번지 2호  에이치비즈니스파크,,20251013,주식회사 피플코리아플러스,1101118909644.0,20251013,문정2동,,,,커피숍,,,,,,,비대상,,지하,,,,,,,,,19.78,,,,,,,,,,,,3230000-104-2025-00373,,,내국인,대한민국
3130000,104,2025,212,휴게음식점,20251010,카페 나기,"서울특별시 마포구 망원로11길 43-5, 1층 101호 (망원동, 다온주택)",서울특별시 마포구 망원동  479번지 42호  다온주택,,20251010,,,20251010,망원제2동,,,,커피숍,1.0,1.0,,,,,비대상,,지상,,,,,,,,,,,,18.0,,,,,,,,,3130000-104-2025-00212,,,내국인,대한민국
3000000,104,2025,116,휴게음식점,20251010,더커피 안국점,"서울특별시 종로구 율곡로 88, INNO88 TOWER 1층 (운니동)",서울특별시 종로구 운니동  98번지 5호  1층(INNO88 TOWER),,20251010,(주) 더커피코리아,1101110918646.0,20251010,종로1.2.3.4가동,,,,커피숍,1.0,1.0,,,,,비대상,,지상,,,,,,,,,43.24,,,,,,,616.72,,,,,3000000-104-2025-00116,,,내국인,대한민국
3000000,104,2025,115,휴게음식점,20251010,메가엠지씨커피 보신각점,"서울특별시 종로구 종로 62, 1,2층 (종로2가)","서울특별시 종로구 종로2가  102번지 2호  1,2층",,20251010,주식회사 앤하우스,1101114481836.0,20251010,종로1.2.3.4가동,,,,커피숍,1.0,2.0,,,,,비대상,상수도전용,지상,,,,,,,,,100.02,,,,,,,138.0,,,,,3000000-104-2025-00115,,,내국인,대한민국
3190000,104,2025,104,휴게음식점,20251010,공차 동작구청점,"서울특별시 동작구 장승배기로 70, 동작구청 특별임대상가 내 지상1층 5,6호 (상도동)",서울특별시 동작구 상도동  176번지 3호  동작구청,,20251010,,,20251010,상도제2동,,,,커피숍,,,,,,,비대상,,,,,,,,,,,62.0,,,,,,,,,,,,3190000-104-2025-00104,,,내국인,대한민국
3220000,104,2025,710,휴게음식점,20251010,비스커피,"서울특별시 강남구 논현로146길 15, 준 빌딩 지상1층 (논현동)",서울특별시 강남구 논현동  67번지 24호  준 빌딩,,20251010,,,20251010,논현2동,,,,커피숍,,,,,,,비대상,,지상,,,,,,,,,,,,88.98,,,,,,,,,3220000-104-2025-00710,,,내국인,대한민국
3130000,104,2025,213,휴게음식점,20251010,피망룸(P.mang room),"서울특별시 마포구 희우정로20길 54, 2층 (망원동)",서울특별시 마포구 망원동  409번지 41호  ,,20251010,,,20251010,망원제1동,,,,커피숍,2.0,2.0,,,,,비대상,,지상2층이상,,,,,,,,,,,,41.1,,,,,,,,,3130000-104-2025-00213,,,내국인,대한민국
3080000,104,2025,124,휴게음식점,20251010,투썸플레이스 미아사거리역점,"서울특별시 강북구 도봉로 52, 연이빌딩 1층 (미아동)",서울특별시 강북구 미아동  1364번지  연이빌딩,,20251010,주식회사 투썸플레이스,1101116648062.0,20251010,송중동,,,,커피숍,,,,,,,비대상,,지상,,,,,,,,,,,,226.86,,,,,,,,,3080000-104-2025-00124,,,내국인,대한민국
3130000,104,2025,214,휴게음식점,20251010,행복한베이커리&카페,"서울특별시 마포구 월드컵북로 494, 푸르메재단넥슨어린이재활병원 1층 (상암동)",서울특별시 마포구 상암동  1738번지  푸르메재단넥슨어린이재활병원,,20251010,마포푸르메직업재활센터,6018267135000.0,20251010,상암동,,,,커피숍,1.0,1.0,,,,,비대상,,지상,,,,,,,,,,,,25.66,,,,,,,,,3130000-104-2025-00214,,,내국인,대한민국
3190000,104,2025,101,휴게음식점,20251002,애쉬빈카페,"서울특별시 동작구 사당로2아길 2, 2층 (사당동)",서울특별시 동작구 사당동  188번지 1호  ,,20251002,,,20251002,사당제5동,,,,커피숍,,,,,,,비대상,,지상2층이상,,,,,,,,,,,,47.85,,,,,,,,,3190000-104-2025-00101,,,내국인,대한민국
3130000,121,2025,51,제과점영업,20251002,코토베이커리,"서울특별시 마포구 망원로1길 6, 1층 (망원동)",서울특별시 마포구 망원동  420번지 15호  ,,20251002,,,20251002,망원제2동,,,,제과점영업,1.0,1.0,,,,,비대상,,지상,,,,,,,,,,,,35.29,,,,,,,,,3130000-121-2025-00051,,,내국인,대한민국
3220000,104,2025,708,휴게음식점,20251002,빌리엔젤 양재역점,"서울특별시 강남구 강남대로42길 31, 1층 C호 (도곡동)",서울특별시 강남구 도곡동  955번지 6호  ,,20251002,주식회사 그레닉스,1101114890483.0,20251002,도곡1동,,,,커피숍,,,,,,,비대상,,지상,,,,,,,,,,,,21.5,,,,,,,,,3220000-104-2025-00708,,,내국인,대한민국
3220000,104,2025,707,휴게음식점,20251002,샐러리아 강남구청역점,"서울특별시 강남구 선릉로 660, 지하1층 제비102호 (삼성동, 브라운스톤 레전드)",서울특별시 강남구 삼성동  8번지 2호  브라운스톤 레전드,,20251002,,,20251002,삼성1동,,,,커피숍,,,1.0,1.0,,,비대상,,지하,,,,,,,,,,,,34.83,,,,,,,,,3220000-104-2025-00707,,,내국인,대한민국
3050000,104,2025,155,휴게음식점,20251002,컴포즈커피 이문래미안라그란데점,"서울특별시 동대문구 이문로35길 12, 근린생활시설C동 110호 (이문동, 래미안라그란데아파트)",서울특별시 동대문구 이문동  257번지 42호  래미안라그란데아파트 근린생활시설C동 110호,,20251002,,,20251002,이문제1동,,,,커피숍,,,2.0,2.0,,,비대상,,,,,,,,,,,,,,40.56,,,,,,,,,3050000-104-2025-00155,,,내국인,대한민국
3120000,104,2025,210,휴게음식점,20251002,카페오마케,"서울특별시 서대문구 신촌로 83, 현대백화점신촌점 지하2층 (창천동)",서울특별시 서대문구 창천동  30번지 33호  현대백화점신촌점,,20251002,에스엠지홀딩스 주식회사,1101115252640.0,20251002,신촌동,,,,커피숍,,,,,,,비대상,,지하,,,,,,,,,20.28,,,,,,,138.4,,,,,3120000-104-2025-00210,,,내국인,대한민국
3130000,121,2025,52,제과점영업,20251002,하나팡,"서울특별시 마포구 월드컵로11길 65, 1층 (망원동)",서울특별시 마포구 망원동  338번지 4호  ,,20251002,,,20251002,망원제1동,,,,제과점영업,1.0,1.0,,,,,비대상,,지상,,,,,,,,,,,,43.18,,,,,,,,,3130000-121-2025-00052,,,내국인,대한민국
3070000,104,2025,209,휴게음식점,20251002,메가엠지씨커피 월곡동아점,"서울특별시 성북구 장월로1길 47, 1층 (상월곡동)",서울특별시 성북구 상월곡동  55번지 76호  ,,20251002,,,20251002,월곡제2동,,,,커피숍,,,,,,,비대상,,지상,,,,,,,,,40.0,,,,,,,45.8,,,,,3070000-104-2025-00209,,,내국인,대한민국
3200000,121,2025,16,제과점영업,20251001,셀리빵집,"서울특별시 관악구 남부순환로 1739-5, 1층 (봉천동)",서울특별시 관악구 봉천동  926번지 27호  ,,20251001,,,20251001,은천동,,,,제과점영업,1.0,1.0,,,,,비대상,상수도전용,지상,,,,,,,,,29.52,,,,,,,,,,,,3200000-121-2025-00016,,,내국인,대한민국
3240000,104,2025,229,휴게음식점,20251001,찰스커피,"서울특별시 강동구 양재대로 1622, 1층 (명일동)",서울특별시 강동구 명일동  324번지 3호  ,,20251001,,,20251001,명일제1동,,,,커피숍,1.0,1.0,,,,,비대상,,지상,,,,,,,,,,,,40.0,,,,,,,,,3240000-104-2025-00229,,,내국인,대한민국
3040000,104,2025,167,휴게음식점,20251001,널위한커피,"서울특별시 광진구 뚝섬로36가길 8, 1층 (자양동)",서울특별시 광진구 자양동  497번지 12호  ,,20251001,,,20251001,자양제3동,,,,커피숍,,,,,,,비대상,,지상,,,,,,,,,2.0,,,,,,,10.0,,,,,3040000-104-2025-00167,,,내국인,대한민국
3100000,104,2025,188,휴게음식점,20251001,노원당현마루,    ,서울특별시 노원구 상계동  225번지 1호  일대,,20251001,노원어르신행복 주식회사,1101117857159.0,20251001,상계6.7동,,,,커피숍,,,,,,,비대상,,,,,,,,,,,27.0,,,,,,,,,,,,3100000-104-2025-00188,,,내국인,대한민국
3150000,121,2025,27,제과점영업,20251001,heenang,"서울특별시 강서구 강서로47길 19, 발산시장 1층 (내발산동)",서울특별시 강서구 내발산동  700번지  발산시장,,20251001,,,20251001,발산제1동,,,,제과점영업,1.0,1.0,,,4.0,,비대상,상수도전용,지상,,,,,,,,,15.0,,,,,,,5.0,,,,,3150000-121-2025-00027,,,내국인,대한민국
3220000,121,2025,130,제과점영업,20251001,팀홀튼 양재역점,"서울특별시 강남구 강남대로 246, 다림빌딩 지상1층 (도곡동)",서울특별시 강남구 도곡동  953번지  다림빌딩,,20251001,주식회사 비케이알,1101115006112.0,20251001,도곡1동,,,,제과점영업,1.0,1.0,,,,,비대상,,지상,,,,,,,,,,,,142.0,,,,,,,,,3220000-121-2025-00130,,,내국인,대한민국
3150000,104,2025,262,휴게음식점,20251001,카페 셀라,"서울특별시 강서구 양천로47가길 25-10, 1층 (가양동)",서울특별시 강서구 가양동  247번지 3호  ,,20251001,,,20251001,가양제1동,,,,커피숍,1.0,1.0,,,6.0,,비대상,상수도전용,지상,,,,,,,,,84.07,,,,,,,200.0,,,,,3150000-104-2025-00262,,,내국인,대한민국
3000000,121,2025,20,제과점영업,20251001,코피티암,"서울특별시 종로구 자하문로5가길 7, 2,3층 (체부동)",서울특별시 종로구 체부동  90번지  ,,20251001,,,20251001,사직동,,,,제과점영업,2.0,3.0,,,,,비대상,,지상,,,,,,,,,40.0,,,,10.0,,,213.55,,,,,3000000-121-2025-00020,,,내국인,대한민국
3210000,104,2025,378,휴게음식점,20251001,선데이모닝(SUNDAY MORNING),"서울특별시 서초구 강남대로8길 54, 1층 (양재동)",서울특별시 서초구 양재동  340번지 5호  1층,,20251001,,,20251001,양재제2동,,,,커피숍,1.0,1.0,,,,,비대상,,지상,,,,,,,,,,,,82.36,,,,,,,,,3210000-104-2025-00378,,,내국인,대한민국
