상호명,상권업종소분류명,시군구명,행정동코드,행정동명,법정동코드,법정동명,지번주소,도로명주소,층정보,경도,위도,nearest_station,transit_type,walk_time_minutes,walk_distance_m,straight_distance_m
메가엠지씨커피청구역점,카페,중구,11140645,청구동,1114016200,신당동,서울특별시 중구 신당동 340-73,서울특별시 중구 다산로 162,1,127.0126871,37.55789657,신당동.청구역,버스정류장,3.2,213.62578954932917,152.58984967809226
명동나비,카페,중구,11140550,명동,1114013100,저동1가,서울특별시 중구 저동1가 23-2,서울특별시 중구 삼일대로9길 8,,126.9879118,37.56358193,명동,지하철역,7.2,485.56388888498526,346.83134920356093
명성더에스오피,카페,중구,11140520,소공동,1114011400,태평로2가,서울특별시 중구 태평로2가 150,서울특별시 중구 세종대로 55,1,126.9749753,37.56162473,남대문시장,버스정류장,1.8,120.597080101267,86.140771500905
못난이꽈배기,빵/도넛,중구,11140670,황학동,1114016500,황학동,서울특별시 중구 황학동 757,서울특별시 중구 퇴계로 425-2,1,127.0190723,37.56576142,신당동중앙시장,버스정류장,0.6,41.31682144242453,29.512015316017525
못난이꽈배기,빵/도넛,중구,11140550,명동,1114012500,충무로2가,서울특별시 중구 충무로2가 65-12,서울특별시 중구 퇴계로 123,,126.9853542,37.56126608,명동,지하철역,1.2,83.12324912947666,59.373749378197616
문덕제작소,빵/도넛,중구,11140605,을지로동,1114016100,저동2가,서울특별시 중구 저동2가 78,서울특별시 중구 수표로 45,3,126.989598,37.56533903,을지로3가,지하철역,3.5,232.31362025397797,165.93830018141284
문화공간작은집,카페,중구,11140625,다산동,1114016200,신당동,서울특별시 중구 신당동 432-1917,서울특별시 중구 동호로17길 184,1,127.0044248,37.55129286,중구선거관리위원회,버스정류장,8.8,588.4403909720397,420.3145649800284
문화일보,카페,중구,11140520,소공동,1114017000,충정로1가,서울특별시 중구 충정로1가 68,서울특별시 중구 새문안로 22,,126.9686348,37.5671283,서대문역사거리.농협중앙회,버스정류장,1.5,103.40959831554642,73.86399879681888
바캉스커피,카페,중구,11140550,명동,1114010200,다동,서울특별시 중구 다동 117,서울특별시 중구 남대문로9길 12,9,126.9817424,37.56686076,을지로입구,버스정류장,2.2,149.58558218737144,106.84684441955105
본커피,카페,중구,11140540,회현동,1114011200,남창동,서울특별시 중구 남창동 50-6,서울특별시 중구 남대문시장4길 18,1,126.9771717,37.55935467,남대문시장.회현역,버스정류장,2.5,164.5279202132759,117.5199430094828
브라운필,카페,중구,11140605,을지로동,1114015900,초동,서울특별시 중구 초동 21-9,서울특별시 중구 마른내로 35,1,126.9917033,37.5648887,을지로3가,지하철역,3.5,232.22831031091079,165.87736450779343
브레드디,빵/도넛,중구,11140665,동화동,1114016200,신당동,서울특별시 중구 신당동 282-33,서울특별시 중구 다산로42나길 57,1,127.0174302,37.56190541,중구선거관리위원회,버스정류장,3.0,199.3253310262729,142.37523644733778
브루앤베리,카페,중구,11140580,장충동,1114014300,장충동1가,서울특별시 중구 장충동1가 62-36,서울특별시 중구 장충단로 168,1,127.0059193,37.5597892,동대입구,지하철역,2.0,134.17033550823916,95.83595393445654
블루샥서울,카페,중구,11140520,소공동,1114011400,태평로2가,서울특별시 중구 태평로2가 68-7,서울특별시 중구 세종대로 78,1,126.9770008,37.56312981,시청,지하철역,3.3,221.97439600470025,158.55314000335733
비알시청역점주,빵/도넛,중구,11140520,소공동,1114011400,태평로2가,서울특별시 중구 태평로2가 360-1,서울특별시 중구 세종대로 93,1,126.9766268,37.56469747,시청역,버스정류장,2.2,144.41842033980294,103.15601452843067
빅그린베이커리,빵/도넛,중구,11140605,을지로동,1114015900,초동,서울특별시 중구 초동 19-9,서울특별시 중구 을지로14길 27,1,126.9922693,37.5650329,을지로3가,지하철역,3.2,215.57117270791565,153.9794090770826
빈에스,카페,중구,11140570,필동,1114015800,충무로3가,서울특별시 중구 충무로3가 59-23,서울특별시 중구 수표로 12,,126.9906171,37.56227573,남산골한옥마을,버스정류장,4.8,319.6153038486727,228.2966456061948
빚은정동점,빵/도넛,중구,11140520,소공동,1114016700,정동,서울특별시 중구 정동 22-2,서울특별시 중구 정동길 5,1,126.9699135,37.56785844,서대문역사거리.농협중앙회,버스정류장,4.4,297.4008296583703,212.42916404169307
뽀뽀,카페,중구,11140540,회현동,1114012100,회현동1가,서울특별시 중구 회현동1가 202-24,서울특별시 중구 남대문로 40,,126.98008,37.56112115,회현,지하철역,6.1,410.55768197385703,293.2554871241836
사층,카페,중구,11140605,을지로동,1114015300,방산동,서울특별시 중구 방산동 109-2,서울특별시 중구 을지로35길 26-1,2,127.0013583,37.5678893,방산.중부시장,버스정류장,4.5,299.4650505287312,213.90360752052229
샌프란시스코커피,카페,중구,11140650,신당5동,1114016200,신당동,서울특별시 중구 신당동 121-40,서울특별시 중구 다산로42길 43-4,1,127.0188909,37.56447302,신당역.중앙시장앞,버스정류장,2.7,179.95707340910587,128.54076672078992
숭례문전통찻집,카페,중구,11140540,회현동,1114011200,남창동,서울특별시 중구 남창동 34-69,서울특별시 중구 남대문시장길 12-7,1,126.9767868,37.55984113,숭례문남산방향,버스정류장,3.5,232.44256514746394,166.03040367675996
숲커피플라워,카페,중구,11140590,광희동,1114014600,광희동2가,서울특별시 중구 광희동2가 303-19,서울특별시 중구 장충단로8나길 11,,127.0084888,37.5629155,중구선거관리위원회,버스정류장,3.2,215.6005375274517,154.0003839481798
신당역사거리,카페,중구,11140615,신당동,1114016300,흥인동,서울특별시 중구 흥인동 86,서울특별시 중구 다산로 258,,127.0166161,37.56579783,신당,지하철역,1.0,68.39383757274182,48.85274112338702
신세계센트럴시티트웰브,빵/도넛,중구,11140580,장충동,1114014300,장충동1가,서울특별시 중구 장충동1가 56-85,서울특별시 중구 장충단로 180,2,127.0063042,37.56044691,동대입구,지하철역,3.7,246.21631273274886,175.86879480910633
신세계푸드SKT카페테리아카페,카페,중구,11140550,명동,1114010500,을지로2가,서울특별시 중구 을지로2가 11,서울특별시 중구 을지로 65,2,126.9851268,37.56648282,을지로입구,지하철역,4.6,308.9675917772447,220.69113698374625
신스커피,카페,중구,11140590,광희동,1114013200,충무로4가,서울특별시 중구 충무로4가 120-3,서울특별시 중구 퇴계로 217,,126.9959367,37.5624292,충무로,지하철역,4.0,268.24639474771345,191.6045676769382
씨앤지풀서비스흥국제선점,카페,중구,11140570,필동,1114014100,주자동,서울특별시 중구 주자동 43-1,서울특별시 중구 퇴계로 166,1,126.9901645,37.56089717,남산골한옥마을,버스정류장,4.4,294.507574683775,210.36255334555355
아삭이커피앤푸드,카페,중구,11140590,광희동,1114014800,을지로6가,서울특별시 중구 을지로6가 17-415,서울특별시 중구 장충단로13길 34,1,127.0069161,37.5686099,동대문디자인플라자.동대문시장,버스정류장,5.5,366.56136229941114,261.8295444995794
아임카페,카페,중구,11140550,명동,1114012700,명동2가,서울특별시 중구 명동2가 53-1,서울특별시 중구 명동4길 25,2,126.984109,37.56245523,퇴계로2가.명동역,버스정류장,3.6,244.43270512597485,174.59478937569634
아재커피남대문점,카페,중구,11140540,회현동,1114011800,남대문로5가,서울특별시 중구 남대문로5가 84-16,서울특별시 중구 퇴계로 19,,126.9748523,37.55713774,숭례문남산방향,버스정류장,3.8,252.72419589577495,180.5172827826964
어펜드커피로스터스,카페,중구,11140550,명동,1114010500,을지로2가,서울특별시 중구 을지로2가 199-46,서울특별시 중구 명동3길 17,2,126.9834181,37.56452743,을지로입구,지하철역,3.8,256.14445102666497,182.96032216190355
에스.커피,카페,중구,11140615,신당동,1114016200,신당동,서울특별시 중구 신당동 200-5,서울특별시 중구 을지로45길 62,2,127.0130056,37.56695156,중구선거관리위원회,버스정류장,4.1,277.69005481402934,198.3500391528781
에스씨에프엔비주,카페,중구,11140570,필동,1114013800,필동2가,서울특별시 중구 필동2가 82-1,서울특별시 중구 퇴계로36길 2,,126.99356,37.56064512,충무로,지하철역,1.9,125.72670175273542,89.80478696623959
에슬로우커피,카페,중구,11140550,명동,1114010200,다동,서울특별시 중구 다동 155,서울특별시 중구 남대문로9길 40,1,126.9803614,37.56713985,을지로입구,버스정류장,2.5,170.41979765894405,121.72842689924576
엔제리너스,카페,중구,11140605,을지로동,1114015000,을지로4가,서울특별시 중구 을지로4가 310-68,서울특별시 중구 을지로 158,1,126.9955856,37.56592505,을지로4가,지하철역,4.3,286.2691121880074,204.47793727714816
여섯시오븐,빵/도넛,중구,11140520,소공동,1114011100,소공동,서울특별시 중구 소공동 1,서울특별시 중구 남대문로 81,1,126.9817316,37.5647254,을지로입구,지하철역,3.6,239.07198206393423,170.76570147423874
오타르DDP점,카페,중구,11140590,광희동,1114014900,을지로7가,서울특별시 중구 을지로7가 143,서울특별시 중구 을지로 281,2,127.0098023,37.56705097,동대문디자인플라자.동대문시장,버스정류장,2.0,130.9593568522335,93.54239775159536
온기,빵/도넛,중구,11140570,필동,1114013800,필동2가,서울특별시 중구 필동2가 121-3,서울특별시 중구 퇴계로36가길 83,1,126.9953711,37.5565727,남산1호터널,버스정류장,6.2,414.3951940236583,295.99656715975595
올리커피,카페,중구,11140680,중림동,1114017100,중림동,서울특별시 중구 중림동 500,서울특별시 중구 서소문로 38,1,126.9662155,37.5604062,충정로역,버스정류장,3.5,237.27622332341264,169.48301665958047
우리커피,카페,중구,11140540,회현동,1114011200,남창동,서울특별시 중구 남창동 49-1,서울특별시 중구 남대문시장4길 21,,126.9776585,37.55918357,남대문시장.회현역,버스정류장,1.7,112.88000519763507,80.62857514116791
을지로스마일꽈배기,빵/도넛,중구,11140605,을지로동,1114015500,을지로3가,서울특별시 중구 을지로3가 296-3,서울특별시 중구 충무로 45,1,126.9925862,37.56522213,을지로3가,지하철역,2.7,181.57118451660537,129.6937032261467
을지소월,카페,중구,11140605,을지로동,1114015200,주교동,서울특별시 중구 주교동 327,서울특별시 중구 을지로35길 13,1,127.0005886,37.56748386,방산.중부시장,버스정류장,2.8,185.47530238731576,132.4823588480827
이디야커피,카페,중구,11140570,필동,1114013700,필동1가,서울특별시 중구 필동1가 36-2,서울특별시 중구 퇴계로 188,1,126.9925527,37.56083427,남산골한옥마을,버스정류장,0.2,11.790974904902114,8.42212493207294
이오프,빵/도넛,중구,11140650,신당5동,1114016200,신당동,서울특별시 중구 신당동 112-2,서울특별시 중구 다산로42길 18,1,127.0171932,37.56466249,중구선거관리위원회,버스정류장,3.4,230.88839826013813,164.92028447152725
일카페,카페,중구,11140590,광희동,1114013200,충무로4가,서울특별시 중구 충무로4가 120-3,서울특별시 중구 퇴계로 217,1,126.9959367,37.5624292,충무로,지하철역,4.0,268.24639474771345,191.6045676769382
전광수커피하우스정동점,카페,중구,11140520,소공동,1114016700,정동,서울특별시 중구 정동 11-2,서울특별시 중구 정동길 39,,126.9725177,37.56594897,시청,지하철역,7.6,506.6058641884431,361.8613315631737
정코퍼레이션,카페,중구,11140520,소공동,1114011100,소공동,서울특별시 중구 소공동 85-2,서울특별시 중구 소공로 98,2,126.9799208,37.56365292,을지로입구,버스정류장,6.1,407.4874652541591,291.0624751815422
제이피케이터링,빵/도넛,중구,11140590,광희동,1114014800,을지로6가,서울특별시 중구 을지로6가 18-79,서울특별시 중구 을지로 245,1,127.0054898,37.56771799,동대문디자인플라자.동대문시장,버스정류장,6.5,432.87434357532237,309.19595969665886
중구저동,카페,중구,11140605,을지로동,1114016100,저동2가,서울특별시 중구 저동2가 24-1,서울특별시 중구 수표로 34,,126.9903565,37.56437503,을지로3가,지하철역,4.6,309.8831620316942,221.34511573692444
중림동주민자치위원회,카페,중구,11140680,중림동,1114017400,만리동2가,서울특별시 중구 만리동2가 273,서울특별시 중구 만리재로 175,1,126.9645092,37.55477447,아현1동경로당,버스정류장,6.9,460.9857311787898,329.2755222705642
지모닝,카페,중구,11140540,회현동,1114012100,회현동1가,서울특별시 중구 회현동1가 53-11,서울특별시 중구 퇴계로12길 39-18,1,126.9821407,37.55785987,남산오르미,버스정류장,2.2,144.07841298575562,102.91315213268258
칠이핫도그,카페,중구,11140580,장충동,1114013600,묵정동,서울특별시 중구 묵정동 25-17,서울특별시 중구 퇴계로50길 43,1,127.0011092,37.56078945,앰버서더호텔,버스정류장,2.8,189.7745673470375,135.55326239074108
카페;쉼표,카페,중구,11140615,신당동,1114016300,흥인동,서울특별시 중구 흥인동 118,서울특별시 중구 퇴계로75길 11,1,127.015473,37.56600521,신당,지하철역,1.3,88.22476964059202,63.017692600422876
카페글로리,카페,중구,11140590,광희동,1114015400,오장동,서울특별시 중구 오장동 139-18,서울특별시 중구 동호로 343-1,1,127.0020713,37.56508719,중구선거관리위원회,버스정류장,5.6,377.86039343734245,269.9002810266732
카페뎀스,카페,중구,11140550,명동,1114012500,충무로2가,서울특별시 중구 충무로2가 12-3,서울특별시 중구 삼일대로 305,1,126.9886138,37.56200525,명동,지하철역,5.7,379.0894775050697,270.77819821790695
카페루나다,카페,중구,11140540,회현동,1114011800,남대문로5가,서울특별시 중구 남대문로5가 827,서울특별시 중구 소월로2길 30,1,126.9757927,37.55382227,힐튼호텔,버스정류장,3.5,231.41768094456896,165.29834353183497
카페쉼터,카페,중구,11140590,광희동,1114015400,오장동,서울특별시 중구 오장동 145-9,서울특별시 중구 을지로32길 33,,127.0011092,37.56520433,방산.중부시장,버스정류장,5.1,340.33802660363716,243.0985904311694
카페아트,카페,중구,11140550,명동,1114010300,태평로1가,서울특별시 중구 태평로1가 25,서울특별시 중구 세종대로 124,1,126.9778711,37.56742773,덕수궁,버스정류장,3.4,230.3548807499358,164.53920053566844
카페총각,카페,중구,11140615,신당동,1114016300,흥인동,서울특별시 중구 흥인동 13-1,서울특별시 중구 다산로46길 17,1,127.0171257,37.56686093,6호선신당역,지하철역,2.4,163.18849153425867,116.5632082387562
카페퍼스트,카페,중구,11140550,명동,1114012800,남산동1가,서울특별시 중구 남산동1가 16-6,서울특별시 중구 퇴계로14길 29,,126.9839852,37.55919361,남산오르미,버스정류장,2.7,180.90952010146682,129.22108578676202
커피빈순화점,카페,중구,11140520,소공동,1114016800,순화동,서울특별시 중구 순화동 214,서울특별시 중구 통일로 78,,126.9697798,37.56257857,서대문경찰서,버스정류장,2.9,196.35150657480906,140.25107612486363
커피빈청계천을지로점,카페,중구,11140550,명동,1114010700,삼각동,서울특별시 중구 삼각동 30-1,서울특별시 중구 남대문로10길 33,,126.9845153,37.5678072,종각역,버스정류장,4.5,300.88566341379743,214.91833100985534
커피빈하나은행을지로,카페,중구,11140550,명동,1114010400,을지로1가,서울특별시 중구 을지로1가 101-1,서울특별시 중구 을지로 35,,126.981867,37.56649137,을지로입구,지하철역,1.8,120.18631434879039,85.84736739199315
컴포즈커피무교다동점,카페,중구,11140550,명동,1114010200,다동,서울특별시 중구 다동 92,서울특별시 중구 다동길 46,1,126.9817308,37.56786086,을지로입구,버스정류장,4.2,284.73659157313114,203.38327969509368
케머스정동그집,카페,중구,11140520,소공동,1114016700,정동,서울특별시 중구 정동 28-5,서울특별시 중구 정동길 18,1,126.9700837,37.56680432,서대문역사거리.농협중앙회,버스정류장,4.0,269.20670690702224,192.29050493358733
코멜리,카페,중구,11140540,회현동,1114012100,회현동1가,서울특별시 중구 회현동1가 102-1,서울특별시 중구 퇴계로12길 50,4,126.9811335,37.55748129,중구선거관리위원회,버스정류장,3.3,222.874206565807,159.1958618327193
코코버블티명동,카페,중구,11140550,명동,1114012700,명동2가,서울특별시 중구 명동2가 54-31,서울특별시 중구 명동4길 21,1,126.9839165,37.56275253,퇴계로2가.명동역,버스정류장,4.4,294.71581387967115,210.51129562833654
크리에이트라송제1지점,카페,중구,11140550,명동,1114010800,수하동,서울특별시 중구 수하동 67,서울특별시 중구 을지로5길 26,1,126.9852059,37.56733877,을지로입구,지하철역,5.5,369.5134258524799,263.93816132319995
텐퍼센트스페셜티커피,카페,중구,11140520,소공동,1114011400,태평로2가,서울특별시 중구 태평로2가 69-15,서울특별시 중구 세종대로 70,1,126.9766389,37.56233686,시청,지하철역,3.8,251.558795478679,179.68485391334215
투썸플레이스서대문역바비엥점,카페,중구,11140520,소공동,1114016900,의주로1가,서울특별시 중구 의주로1가 32-2,서울특별시 중구 통일로 102,1,126.9685001,37.56430815,서대문경찰서,버스정류장,2.4,161.7347857202615,115.52484694304393
투썸플레이스서소문점,카페,중구,11140520,소공동,1114016600,서소문동,서울특별시 중구 서소문동 21-1,서울특별시 중구 서소문로 135,1,126.9758347,37.5640576,시청,지하철역,1.6,105.88500538423706,75.63214670302648
팥고당에스피,빵/도넛,중구,11140550,명동,1114012600,명동1가,서울특별시 중구 명동1가 5-1,서울특별시 중구 명동길 65,,126.9859196,37.56419438,을지로입구,지하철역,7.4,494.67306002323016,353.337900016593
피그먼츠을지로,카페,중구,11140550,명동,1114010500,을지로2가,서울특별시 중구 을지로2가 6,서울특별시 중구 을지로 51,1,126.983678,37.56649164,을지로입구,지하철역,2.1,140.0240763488434,100.01719739203102
하이디하우스,카페,중구,11140645,청구동,1114016200,신당동,서울특별시 중구 신당동 340-127,서울특별시 중구 다산로14길 17,1,127.0124492,37.55597748,약수역3번출구.약수하이츠,버스정류장,1.7,116.42438962691733,83.16027830494096
학다방,카페,중구,11140570,필동,1114013700,필동1가,서울특별시 중구 필동1가 47-2,서울특별시 중구 퇴계로37길 19,2,126.9935259,37.5620777,충무로,지하철역,2.3,151.37094512829373,108.12210366306695
한양숭례문,빵/도넛,중구,11140540,회현동,1114011200,남창동,서울특별시 중구 남창동 50-5,서울특별시 중구 남대문시장2가길 12,1,126.9771604,37.55940872,남대문시장.회현역,버스정류장,2.6,172.2183465201817,123.01310465727265
해즈빈데어,카페,중구,11140550,명동,1114010200,다동,서울특별시 중구 다동 143,서울특별시 중구 남대문로9길 16,1,126.9815499,37.5668337,을지로입구,버스정류장,2.0,131.4715587412129,93.9082562437235
해피해피브레드,빵/도넛,중구,11140680,중림동,1114017100,중림동,서울특별시 중구 중림동 129-35,서울특별시 중구 청파로 425-2,1,126.9689443,37.5576499,중림동교차로,버스정류장,1.7,111.64899493660958,79.74928209757827
헤일리스커피,카페,중구,11140605,을지로동,1114015700,산림동,서울특별시 중구 산림동 207-2,서울특별시 중구 을지로 157,3,126.9954271,37.56751981,을지로4가,지하철역,4.7,317.0734703714138,226.48105026529558
효다방,카페,중구,11140590,광희동,1114013200,충무로4가,서울특별시 중구 충무로4가 129-1,서울특별시 중구 충무로2길 38-1,1,126.9952689,37.56223096,충무로,지하철역,3.0,198.98960135015926,142.13542953582805
8월의오븐,카페,중랑구,11260575,면목3.8동,1126010100,면목동,서울특별시 중랑구 면목동 19-44,서울특별시 중랑구 용마산로 414,1,127.0965002,37.58841055,면목본동파출소,버스정류장,4.5,299.51401036376706,213.9385788312622
공차먹골역점,카페,중랑구,11260620,묵1동,1126010400,묵동,서울특별시 중랑구 묵동 170-1,서울특별시 중랑구 동일로 932,,127.0775617,37.61383244,먹골역.묵동자이아파트,버스정류장,0.9,61.38922209948793,43.8494443567771
글리풀커피,카페,중랑구,11260590,상봉2동,1126010200,상봉동,서울특별시 중랑구 상봉동 136-50,서울특별시 중랑구 망우로30길 8,1,127.0743808,37.59285944,중랑역동부시장1,버스정류장,3.2,217.2858776659727,155.20419833283765
길거리봉봉커피,카페,중랑구,11260580,상봉1동,1126010200,상봉동,서울특별시 중랑구 상봉동 116-6,서울특별시 중랑구 망우로 281,1,127.0837712,37.59612375,상봉역.중랑우체국,버스정류장,0.4,29.726781546560762,21.233415390400545
나우누크커피,카페,중랑구,11260655,망우본동,1126010500,망우동,서울특별시 중랑구 망우동 584,서울특별시 중랑구 용마산로 670,,127.102454,37.61196643,신 내역,지하철역,2.4,158.56486784253573,113.26061988752552
단조,카페,중랑구,11260520,면목2동,1126010100,면목동,서울특별시 중랑구 면목동 185-1,서울특별시 중랑구 중랑천로10길 68,3,127.0768034,37.59234432,중랑역.동부시장,버스정류장,4.0,270.9724149571136,193.55172496936686
달과수제청,빵/도넛,중랑구,11260540,면목4동,1126010100,면목동,서울특별시 중랑구 면목동 350-2,서울특별시 중랑구 면목로33길 43,1,127.0834549,37.57651837,용마산역,버스정류장,8.7,585.390248799819,418.13589199987075
더그린,카페,중랑구,11260680,신내1동,1126010600,신내동,서울특별시 중랑구 신내동 312-1,서울특별시 중랑구 용마산로139길 49,1,127.098857,37.61544731,중랑소방서,버스정류장,6.7,448.3140323176821,320.2243087983444
더바른차담소,카페,중랑구,11260540,면목4동,1126010100,면목동,서울특별시 중랑구 면목동 718-2,서울특별시 중랑구 동일로 467,1,127.0798503,37.57215104,정보 없음,없음,,,
더벤티망우역점,카페,중랑구,11260655,망우본동,1126010500,망우동,서울특별시 중랑구 망우동 479,서울특별시 중랑구 용마산로115길 127,,127.0936697,37.59752185,상봉터미널,버스정류장,2.4,159.8629350661379,114.18781076152707
델리셔스,빵/도넛,중랑구,11260610,중화2동,1126010300,중화동,서울특별시 중랑구 중화동 320-3,서울특별시 중랑구 중랑역로 29,1,127.0755395,37.59663386,중랑,지하철역,4.1,271.7147781355458,194.08198438253274
디디디알보틀캔커피,카페,중랑구,11260540,면목4동,1126010100,면목동,서울특별시 중랑구 면목동 381-1,서울특별시 중랑구 면목로27길 49,1,127.082717,37.57464482,용마산역,버스정류장,7.3,486.04115038267247,347.1722502733375
마마브레드,빵/도넛,중랑구,11260590,상봉2동,1126010200,상봉동,서울특별시 중랑구 상봉동 84-11,서울특별시 중랑구 상봉로23길 11,,127.0922731,37.59450463,상봉터미널입구,버스정류장,1.5,100.22311565559635,71.58793975399739
마션,카페,중랑구,11260680,신내1동,1126010600,신내동,서울특별시 중랑구 신내동 449-5,서울특별시 중랑구 봉화산로56길 69,1,127.0980966,37.60568123,정보 없음,없음,,,
매머드익스프레스우림,카페,중랑구,11260655,망우본동,1126010500,망우동,서울특별시 중랑구 망우동 403-60,서울특별시 중랑구 용마산로 498,1,127.1003366,37.59550716,망우역,버스정류장,11.4,766.7644213426546,547.6888723876104
메가엠지씨커피동부,카페,중랑구,11260520,면목2동,1126010100,면목동,서울특별시 중랑구 면목동 183-24,서울특별시 중랑구 봉우재로 41,1,127.0778548,37.59078492,중랑역.동부시장,버스정류장,8.1,543.46967968054,388.1926283432429
메가엠지씨커피망우,카페,중랑구,11260655,망우본동,1126010500,망우동,서울특별시 중랑구 망우동 470-14,서울특별시 중랑구 망우로 416,1,127.0983485,37.59916686,망우역,버스정류장,5.3,354.5760220120156,253.26858715143973
메가엠지씨커피신내시티프라디움점,카페,중랑구,11260655,망우본동,1126010500,망우동,서울특별시 중랑구 망우동 584,서울특별시 중랑구 용마산로 670,,127.102124,37.61080444,신 내역,지하철역,5.0,334.44141434427473,238.88672453162482
메가엠지씨커피양원지구점,카페,중랑구,11260655,망우본동,1126010500,망우동,서울특별시 중랑구 망우동 598,서울특별시 중랑구 봉화산로 301,1,127.1049883,37.61002708,신 내역,지하철역,7.1,473.348734363724,338.10623883123145
메가엠지씨커피우림,카페,중랑구,11260655,망우본동,1126010500,망우동,서울특별시 중랑구 망우동 403-60,서울특별시 중랑구 용마산로 498,1,127.1003366,37.59550716,망우역,버스정류장,11.4,766.7644213426546,547.6888723876104
메가엠지씨커피중랑,카페,중랑구,11260680,신내1동,1126010600,신내동,서울특별시 중랑구 신내동 667,서울특별시 중랑구 신내로 82,1,127.0955611,37.60668341,정보 없음,없음,,,
메가엠지씨커피중랑면목,카페,중랑구,11260570,면목7동,1126010100,면목동,서울특별시 중랑구 면목동 627-3,서울특별시 중랑구 면목로 284,1,127.0861283,37.57803012,지하철7호선사가정역,버스정류장,5.9,396.4439743724049,283.17426740886066
면목다방,카페,중랑구,11260565,면목본동,1126010100,면목동,서울특별시 중랑구 면목동 105-4,서울특별시 중랑구 겸재로 198,1,127.0896278,37.58865923,지하철7호선면목역,버스정류장,1.9,129.9429486346245,92.81639188187465
모이젠,카페,중랑구,11260630,묵2동,1126010400,묵동,서울특별시 중랑구 묵동 244-27,서울특별시 중랑구 동일로157가길 6,1,127.0772515,37.609598,먹골,지하철역,1.7,113.02314087476967,80.73081491054977
밀로베이커리,빵/도넛,중랑구,11260680,신내1동,1126010600,신내동,서울특별시 중랑구 신내동 521-10,서울특별시 중랑구 봉화산로56길 152,1,127.0964839,37.60215969,망우역.망우지구대,버스정류장,8.2,548.4706802483201,391.764771605943
밥스카페,카페,중랑구,11260590,상봉2동,1126010200,상봉동,서울특별시 중랑구 상봉동 102-57,서울특별시 중랑구 면목로 490,1,127.0860466,37.59562657,상봉,지하철역,1.9,124.64569397445737,89.03263855318384
백억커피사가정역점,카페,중랑구,11260570,면목7동,1126010100,면목동,서울특별시 중랑구 면목동 634-10,서울특별시 중랑구 면목로39길 8,1,127.0871718,37.57975926,지하철7호선사가정역,버스정류장,1.9,128.6637887256321,91.90270623259435
복희커피인테리어공방,카페,중랑구,11260575,면목3.8동,1126010100,면목동,서울특별시 중랑구 면목동 14-24,서울특별시 중랑구 용마산로94길 18,1,127.0977576,37.58890506,면목본동파출소,버스정류장,6.8,452.30594572000354,323.07567551428826
봉화산커피,카페,중랑구,11260690,신내2동,1126010600,신내동,서울특별시 중랑구 신내동 648,서울특별시 중랑구 신내로 225,,127.0913608,37.61696701,봉화산(서울의료원),지하철역,1.0,64.3838503762085,45.98846455443464
브레드클럽,빵/도넛,중랑구,11260570,면목7동,1126010100,면목동,서울특별시 중랑구 면목동 617-3,서울특별시 중랑구 면목로 306,1,127.0877262,37.57943449,지하철7호선사가정역,버스정류장,1.5,103.20940609382323,73.72100435273089
빅커피,카페,중랑구,11260690,신내2동,1126010600,신내동,서울특별시 중랑구 신내동 657,서울특별시 중랑구 신내로 127,1,127.0956458,37.61086393,중랑소방서,버스정류장,9.0,600.5718197772525,428.9798712694661
빈스로드,카페,중랑구,11260580,상봉1동,1126010200,상봉동,서울특별시 중랑구 상봉동 490-4,서울특별시 중랑구 봉화산로 111,,127.086576,37.60296024,중화동종점,버스정류장,9.6,644.8259973085018,460.5899980775013
빵나라,빵/도넛,중랑구,11260565,면목본동,1126010100,면목동,서울특별시 중랑구 면목동 114-1,서울특별시 중랑구 면목로 388,,127.0883685,37.58653384,지하철7호선면목역,버스정류장,4.4,294.0364360323799,210.02602573741424
빽다방중화동제일,카페,중랑구,11260630,묵2동,1126010400,묵동,서울특별시 중랑구 묵동 250-38,서울특별시 중랑구 중랑역로 134,1,127.0772133,37.60549852,신묵초등학교,버스정류장,3.0,200.6088921835619,143.29206584540137
쁘띠크로아상,빵/도넛,중랑구,11260680,신내1동,1126010600,신내동,서울특별시 중랑구 신내동 826,서울특별시 중랑구 신내역로1길 142,1,127.1103453,37.61767158,중랑경찰서정문.우디안101동앞,버스정류장,8.8,589.352966624577,420.9664047318407
삐읍,빵/도넛,중랑구,11260600,중화1동,1126010300,중화동,서울특별시 중랑구 중화동 285-11,서울특별시 중랑구 동일로 812,1,127.0795209,37.60301026,지하철7호선중화역,버스정류장,0.4,29.64772694171103,21.17694781550788
상봉파파도나스,빵/도넛,중랑구,11260655,망우본동,1126010500,망우동,서울특별시 중랑구 망우동 479,서울특별시 중랑구 용마산로115길 127,,127.0936697,37.59752185,상봉터미널,버스정류장,2.4,159.8629350661379,114.18781076152707
서븐,빵/도넛,중랑구,11260655,망우본동,1126010500,망우동,서울특별시 중랑구 망우동 147-21,서울특별시 중랑구 용마산로118길 80,,127.1049644,37.60108928,송곡여고양원역,버스정류장,10.3,687.8899967009553,491.3499976435395
소담담,카페,중랑구,11260655,망우본동,1126010500,망우동,서울특별시 중랑구 망우동 469-75,서울특별시 중랑구 용마산로115길 45,,127.0977928,37.59850059,망우역,버스정류장,4.1,277.71383184940237,198.36702274957315
