cafe_name,avg_review_sentiment_score
롱맥 도봉구 도봉2동,0.9267660975456238
루다커피 강남구 논현2동,0.7211772561073303
루바토 관악구 중앙동,0.9945545196533204
루브레드 강서구 등촌1동,0.7033254144447191
루비의정원 서대문구 홍제3동,0.9938998222351074
루이제빵소 양천구 신월5동,0.9
루치펠 마포구 연남동,0.5953118726611137
루틴 강동구 암사1동,0.8898021399974823
르미르미 성동구 왕십리2동,0.9938402771949768
르빵드파파 마포구 연남동,0.683042910805455
르아브르 성북구 정릉4동,0.7283844351768494
리드브레드석계역점 노원구 월계3동,0.959372627735138
리본레시피베이커리 도봉구 방학1동,0.5339437375068665
리셋커피아일랜드 광진구 자양4동,0.8683024048805237
리슨케이크 성동구 성수2가3동,0.1
리얼빈스 노원구 상계1동,0.7266091857637678
리에또 강동구 암사1동,0.9933748543262482
리오네커피 중구 을지로동,0.942807043707648
리지트커피 용산구 이태원1동,0.8457857500423085
리츠빈 강서구 발산1동,0.7179389730095863
리토베이커리 금천구 시흥1동,0.9927782416343688
리트커피 광진구 광장동,0.887131453514099
리틀주니어도넛 송파구 잠실본동,0.8709063231945038
리퍼블릭 강남구 압구정동,0.9831383228302002
릴리라이크 도봉구 도봉2동,0.9927890598773956
림스커피강동 강동구 천호3동,0.5
마녹MANOK 종로구 가회동,0.9698666632175446
마니달오어린이대공원역점 광진구 군자동,0.9943243265151978
마당커피 동작구 상도4동,0.9889206647872923
마드레빵집 양천구 목3동,0.6937154710292817
마들카페 노원구 상계9동,0.3728812634944916
마를리 성동구 성수2가3동,0.7357209253311158
마린커피 광진구 광장동,0.798323415858405
마마브레드 중랑구 상봉2동,0.9819017052650452
마션 중랑구 신내1동,0.9918586611747742
마시뚜 성북구 동선동,0.9916627407073976
마실다실더플라워 양천구 신정7동,0.0283366441726684
마우나커피 영등포구 신길7동,0.7222301296889782
마우시 용산구 용산2가동,0.9622045718893713
마음의정원 은평구 진관동,0.7860441315741766
마이브라더스 노원구 공릉2동,0.5714647429330009
마이유 영등포구 신길1동,0.7857179963588715
마이페이보릿띵스 구로구 항동,0.5403023382027944
마자리스 종로구 이화동,0.7856237122747634
마켓Y 용산구 이태원1동,0.0273154973983764
만나호두과자 서대문구 홍제3동,0.6799019302640642
만랩커피 서초구 서초1동,0.9031781286001206
만랩커피 은평구 응암2동,0.9518793157168798
만월경 도봉구 방학2동,0.9877387285232544
만쥬랑 강남구 대치4동,0.9943769574165344
만화카페토라비 관악구 은천동,0.8278108460562569
말랑 금천구 시흥4동,0.9526545484860738
매머드익스프레스 금천구 시흥2동,0.7746891847363224
매머드익스프레스가산SJ테크노빌점 금천구 가산동,0.9
매머드익스프레스가산더스카이밸리1차점 금천구 가산동,0.9
매머드익스프레스가산반도아이비밸리점 금천구 가산동,0.9433116316795348
매머드익스프레스관악센츄리 관악구 청룡동,0.95142924785614
매머드익스프레스등촌역점 양천구 목3동,0.7984727263450623
매머드익스프레스삼육대바울관점 노원구 공릉2동,0.8109573493003844
매머드익스프레스상계역점 노원구 중계4동,0.7457498387286537
매머드익스프레스상일동리엔파크점 강동구 상일2동,0.9938111901283264
매머드익스프레스성북 성북구 삼선동,0.0166959464550018
매머드익스프레스수락산역점 노원구 상계1동,0.7052856683731079
매머드익스프레스신 용산구 한강로동,0.7964623868465424
매머드익스프레스신림대학점 관악구 대학동,0.9
매머드익스프레스에이스타워 강서구 가양1동,0.9908724725246428
매머드익스프레스여의도라이프점 영등포구 여의동,0.0180035829544067
매머드익스프레스여의도아이에프씨몰점 영등포구 여의동,0.9801161289215088
매머드익스프레스용산아스테리움점 용산구 한강로동,0.4558020659855434
매머드익스프레스우림 중랑구 망우본동,0.7241618692874908
매머드익스프레스은평 은평구 녹번동,0.9911898374557496
매머드익스프레스자곡동점 강남구 세곡동,0.30029296875
매머드익스프레스잔카드림 금천구 가산동,0.9350800514221193
매머드익스프레스잠실엘스점 송파구 잠실2동,0.994223415851593
매머드익스프레스전농뉴타운점 동대문구 전농1동,0.9758210778236388
매머드익스프레스종로 종로구 종로1.2.3.4가동,0.9939514398574828
매머드익스프레스홍대 마포구 서교동,0.9761930108070374
매머드익스프레스홍대경의선숲길점 마포구 서교동,0.6902926429458287
매머드익스프레스효창공원앞역점 용산구 효창동,0.9925888776779176
매머드커피상암이안점 마포구 상암동,0.769065773487091
매일그개와 양천구 신정4동,0.9910976886749268
맥코이한남 용산구 한남동,0.6798667506167763
맨스필드커피 성동구 사근동,0.7744482077085054
머씨커피 마포구 서교동,0.776398332118988
먼셀커피 성북구 길음2동,0.956394908428192
멀티커피 서초구 방배1동,0.9937321305274964
메가엠지씨커피 강남구 역삼1동,0.7431443929672241
메가엠지씨커피 관악구 조원동,0.9
메가엠지씨커피 광진구 구의1동,0.8243813594182332
메가엠지씨커피 도봉구 방학3동,0.9
메가엠지씨커피 도봉구 쌍문1동,0.9
메가엠지씨커피 동작구 사당5동,0.9452637553215026
메가엠지씨커피 성동구 성수2가3동,0.8926161289215088
메가엠지씨커피 중구 약수동,0.5286965617766748
메가엠지씨커피가산아스크 금천구 가산동,0.9928340911865234
메가엠지씨커피강남 서초구 서초4동,0.6487334569295248
메가엠지씨커피개봉 구로구 개봉3동,0.6169832289218903
메가엠지씨커피공릉 노원구 공릉2동,0.7955491423606873
메가엠지씨커피광진군자로점 광진구 군자동,0.9940694868564606
메가엠지씨커피구로 구로구 수궁동,0.599461829662323
메가엠지씨커피구로깔깔 구로구 구로3동,0.9615694562594096
메가엠지씨커피구일역점 구로구 구로1동,0.6006599873304367
메가엠지씨커피길동역점 강동구 길동,0.5980463797046293
메가엠지씨커피길음 성북구 길음2동,0.6751749962568283
메가엠지씨커피난곡신사 관악구 신사동,0.9
메가엠지씨커피남구로역점 구로구 가리봉동,0.72126225233078
